event_id,ip,http_method,requested_url,http_version,response_status,timestamp
984,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 17:40:08
985,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 17:40:08
986,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 17:40:08
987,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css.map,HTTP/1.1,304,2024-12-04 17:40:08
988,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 17:40:33
989,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 17:40:33
990,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 17:40:33
991,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 17:40:33
992,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 17:40:35
993,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 17:40:35
994,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 17:40:35
995,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 17:40:35
996,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 17:48:08
997,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 17:48:08
998,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 17:48:08
999,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 17:48:08
1000,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 17:50:00
1001,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 17:50:00
1002,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 17:50:00
1003,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 17:50:00
1004,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 17:51:18
1005,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 17:51:18
1006,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 17:51:18
1007,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 17:51:18
1008,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 17:51:22
1009,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 17:51:22
1010,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 17:51:22
1011,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 17:51:22
1012,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 17:51:23
1013,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 17:51:23
1014,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 17:51:23
1015,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 17:51:23
1016,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 17:51:24
1017,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 17:51:24
1018,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 17:51:24
1019,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 17:51:24
1020,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 17:51:26
1021,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 17:51:26
1022,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 17:51:26
1023,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 17:51:26
1024,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 17:52:44
1025,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 17:52:44
1026,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 17:52:44
1027,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 17:52:44
1028,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 17:53:44
1029,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 17:53:44
1030,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 17:53:44
1031,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 17:53:44
1032,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 17:55:55
1033,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 17:55:55
1034,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 17:55:55
1035,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 17:55:55
1036,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 17:56:20
1037,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 17:56:20
1038,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 17:56:20
1039,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 17:56:20
1040,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 18:08:41
1041,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:08:41
1042,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:08:41
1043,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:08:41
1044,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 18:09:09
1045,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:09:09
1046,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:09:09
1047,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:09:09
1048,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 18:09:16
1049,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:09:16
1050,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:09:16
1051,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:09:16
1052,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 18:09:36
1053,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:09:36
1054,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:09:36
1055,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:09:36
1056,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 18:10:06
1057,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:10:06
1058,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:10:06
1059,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:10:06
1060,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 18:20:43
1061,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:20:43
1062,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:20:43
1063,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:20:43
1064,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 18:23:06
1065,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:23:06
1066,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:23:06
1067,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:23:06
1068,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 18:23:52
1069,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:23:52
1070,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:23:52
1071,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:23:52
1072,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 18:27:08
1073,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:27:08
1074,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:27:08
1075,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:27:08
1076,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 18:27:52
1077,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:27:52
1078,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:27:52
1079,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:27:52
1080,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 18:28:17
1081,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:28:17
1082,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:28:17
1083,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:28:17
1084,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 18:30:27
1085,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:30:27
1086,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:30:27
1087,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:30:27
1088,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 18:30:45
1089,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:30:45
1090,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:30:45
1091,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:30:45
1092,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 18:33:43
1093,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:33:43
1094,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:33:43
1095,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:33:43
1096,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 18:34:30
1097,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:34:30
1098,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:34:30
1099,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:34:30
1100,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 18:37:16
1101,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:37:16
1102,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:37:16
1103,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:37:16
1104,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 18:37:33
1105,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:37:33
1106,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:37:33
1107,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:37:33
1108,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 18:39:50
1109,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:39:50
1110,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:39:50
1111,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:39:50
1112,127.0.0.1,GET,http://localhost:8088/,HTTP/1.1,200,2024-12-04 18:42:34
1113,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:42:34
1114,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:42:34
1115,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:42:34
1116,127.0.0.1,POST,http://localhost:8088/search,HTTP/1.1,200,2024-12-04 18:43:15
1117,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:43:15
1118,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:43:15
1119,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:43:15
1120,127.0.0.1,POST,http://localhost:8088/search,HTTP/1.1,200,2024-12-04 18:43:31
1121,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:43:31
1122,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:43:31
1123,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:43:31
1124,127.0.0.1,POST,http://localhost:8088/clicked_doc?tweet_id=doc_5490&query=farmers%20in%20india%20in%202020&dwell_time=2,HTTP/1.1,204,2024-12-04 18:43:38
1125,127.0.0.1,POST,http://localhost:8088/clicked_doc?tweet_id=doc_16501&query=farmers%20in%20india%20in%202020&dwell_time=0,HTTP/1.1,204,2024-12-04 18:43:45
1126,127.0.0.1,POST,http://localhost:8088/search,HTTP/1.1,200,2024-12-04 18:44:51
1127,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:44:51
1128,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:44:51
1129,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:44:51
1130,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 18:45:24
1131,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:45:24
1132,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:45:24
1133,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:45:24
1134,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 18:45:39
1135,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:45:39
1136,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:45:39
1137,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:45:39
1138,127.0.0.1,GET,http://localhost:8088/,HTTP/1.1,200,2024-12-04 18:46:10
1139,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:46:10
1140,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:46:10
1141,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:46:10
1142,127.0.0.1,GET,http://localhost:8088/,HTTP/1.1,200,2024-12-04 18:47:58
1143,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:47:58
1144,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:47:58
1145,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:47:58
1146,127.0.0.1,GET,http://localhost:8088/,HTTP/1.1,200,2024-12-04 18:48:27
1147,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:48:27
1148,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:48:27
1149,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:48:27
1150,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 18:48:28
1151,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:48:28
1152,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:48:28
1153,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:48:28
1154,127.0.0.1,GET,http://localhost:8088/,HTTP/1.1,200,2024-12-04 18:48:45
1155,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:48:45
1156,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:48:45
1157,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:48:45
1158,127.0.0.1,GET,http://localhost:8088/,HTTP/1.1,200,2024-12-04 18:49:34
1159,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:49:34
1160,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:49:34
1161,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:49:34
1162,127.0.0.1,GET,http://localhost:8088/,HTTP/1.1,200,2024-12-04 18:49:46
1163,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:49:46
1164,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:49:46
1165,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:49:46
1166,127.0.0.1,GET,http://localhost:8088/,HTTP/1.1,200,2024-12-04 18:50:22
1167,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:50:22
1168,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:50:22
1169,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:50:22
1170,127.0.0.1,GET,http://localhost:8088/,HTTP/1.1,200,2024-12-04 18:50:56
1171,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:50:56
1172,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:50:56
1173,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:50:56
1174,127.0.0.1,GET,http://localhost:8088/,HTTP/1.1,200,2024-12-04 18:51:11
1175,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:51:11
1176,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:51:11
1177,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:51:11
1178,127.0.0.1,GET,http://localhost:8088/,HTTP/1.1,200,2024-12-04 18:51:27
1179,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:51:27
1180,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:51:27
1181,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:51:27
1182,127.0.0.1,GET,http://localhost:8088/,HTTP/1.1,200,2024-12-04 18:51:51
1183,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:51:51
1184,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:51:51
1185,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:51:51
1186,127.0.0.1,GET,http://localhost:8088/,HTTP/1.1,200,2024-12-04 18:51:58
1187,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:51:58
1188,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:51:58
1189,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:51:58
1190,127.0.0.1,GET,http://localhost:8088/,HTTP/1.1,200,2024-12-04 18:52:28
1191,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:52:28
1192,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:52:28
1193,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:52:28
1194,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 18:52:29
1195,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:52:29
1196,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:52:29
1197,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:52:29
1198,127.0.0.1,GET,http://localhost:8088/stats,HTTP/1.1,200,2024-12-04 18:52:39
1199,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:52:39
1200,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:52:39
1201,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:52:39
1202,127.0.0.1,GET,http://localhost:8088/sentiment,HTTP/1.1,200,2024-12-04 18:52:43
1203,127.0.0.1,GET,http://localhost:8088/static/bootstrap.min.css,HTTP/1.1,404,2024-12-04 18:52:43
1204,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:52:43
1205,127.0.0.1,GET,http://localhost:8088/stats,HTTP/1.1,200,2024-12-04 18:52:47
1206,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:52:47
1207,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:52:47
1208,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:52:47
1209,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 18:53:40
1210,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:53:40
1211,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:53:40
1212,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:53:40
1213,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 18:54:12
1214,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:54:12
1215,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:54:12
1216,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:54:12
1217,127.0.0.1,GET,http://localhost:8088/dashboard,HTTP/1.1,200,2024-12-04 18:54:27
1218,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:54:27
1219,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:54:27
1220,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:54:27
1221,127.0.0.1,GET,http://localhost:8088/stats,HTTP/1.1,200,2024-12-04 18:54:34
1222,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:54:34
1223,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:54:34
1224,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:54:34
1225,127.0.0.1,GET,http://localhost:8088/stats,HTTP/1.1,200,2024-12-04 18:54:57
1226,127.0.0.1,GET,http://localhost:8088/static/styles/bootstrap.min.css,HTTP/1.1,304,2024-12-04 18:54:57
1227,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:54:57
1228,127.0.0.1,GET,http://localhost:8088/static/logo.png,HTTP/1.1,304,2024-12-04 18:54:57
1229,127.0.0.1,GET,http://localhost:8088/sentiment,HTTP/1.1,200,2024-12-04 18:55:00
1230,127.0.0.1,GET,http://localhost:8088/static/bootstrap.min.css,HTTP/1.1,404,2024-12-04 18:55:00
1231,127.0.0.1,GET,http://localhost:8088/static/styles/custom.css,HTTP/1.1,304,2024-12-04 18:55:00
